profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent,fullName
550934,1.5,2.5,Theatre & Dance,Martin,Walsh,6,0.0,Martin Walsh
550963,2.0,3.8,Geology,Tomasz,Baumiller,40,100.0,Tomasz Baumiller
551406,3.6,3.0,Art,Stephanie,Rowden,9,0.0,Stephanie Rowden
552770,1.5,3.5,American Studies,Vicente,Diaz,14,,Vicente Diaz
553809,3.8,4.1,Mathematics,Mario,Bonk,11,,Mario Bonk
559470,1.6,4.6,Psychology,Bob,Pachella,34,100.0,Bob Pachella
563609,2.2,4.4,Environmental Science,James,Crowfoot,17,,James Crowfoot
564994,2.3,1.9,Materials Engineering,Amit,Ghosh,4,,Amit Ghosh
565474,2.8,1.7,Earth Science,Joyce,Penner,14,0.0,Joyce Penner
569896,3.2,2.2,Music,Dennis,Wilson,20,21.0,Dennis Wilson
570700,4.2,1.8,Economics,Kai-Uwe,Kuhn,64,,Kai-Uwe Kuhn
571375,2.7,4.0,History,Rita,Chin,30,80.0,Rita Chin
573294,3.3,3.3,Physics,Roy,Clarke,26,100.0,Roy Clarke
574809,3.0,4.4,Spanish,Susanna,Coll,27,66.0,Susanna Coll
576649,3.8,3.5,Fine Arts,Patricia,Olynyk,4,,Patricia Olynyk
578964,3.5,2.9,Communication,Catherine,Squires,20,,Catherine Squires
583778,3.6,1.9,Economics,Linda,Tesar,7,100.0,Linda Tesar
583780,3.7,2.0,Economics,Lutz,Killian,6,,Lutz Killian
583903,2.3,4.8,Mechanical Engineering,Margaret,Wooldridge,17,100.0,Margaret Wooldridge
583907,3.4,3.9,Mechanical Engineering,Anna,Stefanopoulou,11,75.0,Anna Stefanopoulou
583914,1.8,4.8,Mechanical Engineering,Donald,Malen,12,100.0,Donald Malen
583917,4.2,3.2,Mechanical Engineering,David,Dowling,14,0.0,David Dowling
584367,1.9,4.6,Psychology,James,Hansell,45,,James Hansell
585005,3.8,3.6,Psychology,Martin,Sarter,93,83.0,Martin Sarter
586677,4.1,1.6,Industrial Engineering,Bernard,Martin,20,100.0,Bernard Martin
586680,3.1,3.5,Mechanical Engineering,Jeffrey,Stein,16,75.0,Jeffrey Stein
587375,4.0,3.4,Spanish,Raquel,Gonzalez,73,42.0,Raquel Gonzalez
587381,1.9,4.5,Psychology,Patricia,Gurin,11,,Patricia Gurin
587383,2.0,4.6,History,Donald,Brown,6,,Donald Brown
588036,5.0,3.0,Medicine,Sean,Morrison,1,,Sean Morrison
588237,3.4,3.8,Physics,David,Gidley,41,,David Gidley
588815,1.3,4.6,Residential College,Kenneth,Mikolowski,10,,Kenneth Mikolowski
588860,2.9,3.5,English,Lincoln,Faller,23,0.0,Lincoln Faller
588893,3.3,3.3,English,Brenda,Marshall,25,,Brenda Marshall
589171,4.0,3.0,Biology,Kenneth,Cadigan,73,66.0,Kenneth Cadigan
589234,2.5,3.3,Near Eastern Studies,Piotr,Michalowski,13,,Piotr Michalowski
589261,1.7,4.2,Biology,David,Mindell,7,,David Mindell
589334,3.9,3.2,American Studies,J. Alex,Navarro,9,,J. Alex Navarro
590137,2.8,4.7,Russian,Svitlana,Rogovyk,13,50.0,Svitlana Rogovyk
591855,1.7,4.8,Psychology,Richard,Mann,20,100.0,Richard Mann
592312,3.7,3.0,English,Steven,Mullaney,39,100.0,Steven Mullaney
592766,2.6,4.3,Languages,Bogdana,Carpenter,8,,Bogdana Carpenter
592827,2.4,3.4,English,Allen,Wald,8,,Allen Wald
592881,3.8,4.0,Business,Hyun-Soo,Ahn,12,100.0,Hyun-Soo Ahn
594167,3.5,3.0,Biology,Sushama,Pavgi,107,66.0,Sushama Pavgi
594987,3.4,4.0,Civil Engineering,Sherif,El-Tawil,16,71.0,Sherif El-Tawil
595599,2.8,2.3,Psychology,Joseph,Gone,32,,Joseph Gone
595987,3.6,3.0,Women's Studies,Anna,Kirkland,40,66.0,Anna Kirkland
596113,3.4,2.5,Philosophy,Edwin,Curley,8,,Edwin Curley
596149,2.5,3.5,Art History,Celeste,Brusati,9,0.0,Celeste Brusati
596167,3.3,3.6,Electrical Engineering,Jason,Flinn,15,100.0,Jason Flinn
596306,3.3,3.9,Political Science,John,Jackson,6,,John Jackson
596480,3.6,3.1,French,Roger,Butler-Borruat,43,72.0,Roger Butler-Borruat
596663,3.7,2.9,English,Jennifer,Wenzel,17,,Jennifer Wenzel
596686,4.2,3.7,Philosophy,Anthony,Gillies,13,,Anthony Gillies
597307,3.4,4.0,Biology,Santhadevi,Jeyabalan,25,,Santhadevi Jeyabalan
597644,2.7,4.1,Theatre & Dance,Leigh,Woods,14,100.0,Leigh Woods
598058,3.9,3.4,History,Scott,Spector,9,50.0,Scott Spector
598229,3.2,4.1,Asian Studies,Ken,Ito,5,,Ken Ito
598545,1.8,4.8,Music,Charles,Garrett,47,100.0,Charles Garrett
598616,1.7,4.7,American Studies,Richard,Meisler,22,100.0,Richard Meisler
599956,3.9,4.3,French,Kathleen,Meyer,33,100.0,Kathleen Meyer
600157,2.8,4.0,English,Catherine,Sanok,12,100.0,Catherine Sanok
600319,3.7,2.4,Biochemistry,Robert,Fuller,20,25.0,Robert Fuller
600511,1.3,4.5,Anthropology,Josh,Reno,3,,Josh Reno
600944,2.7,3.8,Sports Management,Nicole,Hultgren,15,,Nicole Hultgren
600945,1.3,3.8,Linguistics,Vitale,Shevoroshkin,8,,Vitale Shevoroshkin
601211,2.8,4.0,Political Science,Mary,Gallagher,47,53.0,Mary Gallagher
601325,3.7,3.9,English,Sharon,Pomerantz,34,,Sharon Pomerantz
602218,3.1,4.9,American Studies,Bruce,Conforth,379,100.0,Bruce Conforth
603802,1.6,4.3,Near Eastern Studies,Kevork,Bardakjian,10,100.0,Kevork Bardakjian
608783,4.1,2.6,Biology,Ronald,Nussbaum,16,,Ronald Nussbaum
609196,3.2,4.8,Civil Engineering,Jerome,Lynch,18,100.0,Jerome Lynch
611951,2.6,3.4,Civil Engineering,Nikolaos,Katopodes,8,100.0,Nikolaos Katopodes
611953,3.3,3.0,Civil Engineering,Christian,Lastoskie,12,100.0,Christian Lastoskie
611955,2.8,3.2,Civil Engineering,Kim,Hayes,6,,Kim Hayes
611958,2.6,3.9,Civil Engineering,Radoslaw,Michalowski,10,75.0,Radoslaw Michalowski
611989,3.5,4.0,History,Farina,Mir,29,62.0,Farina Mir
612004,3.9,2.9,Art,Vincent,Castagnacci,17,,Vincent Castagnacci
612021,3.1,3.3,Art,Nick,Tobier,16,,Nick Tobier
612250,3.3,4.2,History,Joshua,Cole,45,95.0,Joshua Cole
612253,2.8,3.8,Mechanical Engineering,Karl,Grosh,8,,Karl Grosh
612316,3.1,4.0,Physics,Fred,Adams,23,100.0,Fred Adams
612479,3.6,4.4,Civil Engineering,James,Wight,7,,James Wight
612642,2.5,3.3,Residential College,Beth,Genne,12,,Beth Genne
612662,1.4,4.4,Psychology,David,Meyer,9,,David Meyer
612739,2.4,3.7,Environmental Science,Paul,Mohai,10,75.0,Paul Mohai
613045,2.6,4.5,Computer Engineering,Valeria,Bertacco,38,85.0,Valeria Bertacco
613095,2.2,4.5,Social Work,Mario Antonio,Alvarez,10,,Mario Antonio Alvarez
615411,3.5,4.1,Political Science,Nicholas,Valentino,34,90.0,Nicholas Valentino
616835,3.7,1.6,Philosophy,Richmond,Thomason,15,0.0,Richmond Thomason
618355,4.3,3.6,Political Science,Marvin,Krislov,8,,Marvin Krislov
620102,3.6,4.3,French,Lori,McMann,14,,Lori McMann
621611,2.3,3.3,American Studies,Esther,Newton,28,,Esther Newton
621615,2.4,4.5,French,Rachael,Criso,16,,Rachael Criso
624019,2.0,4.8,Political Science,Arthur,Lupia,48,100.0,Arthur Lupia
626192,1.7,2.3,Political Science,Helen,Graves,3,,Helen Graves
627556,2.8,2.9,Business,Bradley,Farnsworth,18,,Bradley Farnsworth
627780,3.6,1.6,Music,Robert,Culver,9,,Robert Culver
630023,2.7,3.7,Physical Ed,Pat,Vanvolkinburg,3,,Pat Vanvolkinburg
630029,2.0,4.6,Kinesiology,Jeffrey,Horowitz,4,,Jeffrey Horowitz
630032,2.8,2.8,Education,Deanna,Birdyshaw,4,,Deanna Birdyshaw
630039,3.0,2.8,English,Tobin,Siebers,3,,Tobin Siebers
633084,3.7,4.1,Psychology,Evelyn Margaret,Evans,6,,Evelyn Margaret Evans
636327,4.0,3.4,Fine Arts,Elona,Van Gent,3,0.0,Elona Van Gent
636727,2.7,4.8,Physiology,Santiago,Schnell,9,100.0,Santiago Schnell
640394,2.5,4.3,Spanish,Jose Luis,Fernandez Garcia,41,66.0,Jose Luis Fernandez Garcia
640812,3.0,3.7,Biochemistry,Jairam,Menon,9,,Jairam Menon
641207,2.5,4.8,Chinese,Karen,Gu,36,100.0,Karen Gu
644471,3.3,3.3,Electrical Engineering,Edmund,Durfee,17,33.0,Edmund Durfee
645294,2.8,3.9,English,Madeleine,Vala,5,,Madeleine Vala
648858,3.8,4.1,Mathematics,David,Barrett,19,50.0,David Barrett
650955,3.6,3.1,American Studies,Phillip,Akutsu,12,0.0,Phillip Akutsu
651255,3.0,3.9,Philosophy,James,Tappenden,38,88.0,James Tappenden
653308,3.2,3.1,Mathematics,Gopal,Prasad,13,,Gopal Prasad
653476,2.3,3.5,Comparative Literature,Adeline,Koh,3,,Adeline Koh
654756,2.3,4.5,Education,Klotylda,Phillippi,4,,Klotylda Phillippi
654980,2.4,4.3,Sociology,Jason,Owen-Smith,16,,Jason Owen-Smith
656344,3.1,4.2,Biology,Jonathan,Demb,7,100.0,Jonathan Demb
660758,1.8,3.6,Theater,John,Neville-Andrews,5,,John Neville-Andrews
660759,1.5,4.8,English,Charles,Gordon,2,,Charles Gordon
661737,3.8,2.6,Asian Studies,Mohammad Tahsin,Siddiqi,17,,Mohammad Tahsin Siddiqi
661853,4.2,3.8,Engineering,Marc,Perlin,6,,Marc Perlin
661987,3.8,2.8,Theater,Philip,Kerr,5,,Philip Kerr
669681,2.9,4.4,Aerospace Studies,Kenneth,Powell,27,83.0,Kenneth Powell
671062,3.7,4.0,Music,Diana,Gannett,3,,Diana Gannett
672654,4.8,2.1,Theater,Jessica,Hahn,5,,Jessica Hahn
673463,2.7,4.0,Biology,William,Fink,22,100.0,William Fink
675884,2.1,4.8,Geology,Jeffrey,Alt,36,90.0,Jeffrey Alt
679876,4.2,1.4,Aerospace Studies,Nicolas,Triantafyllidis,9,,Nicolas Triantafyllidis
683593,3.2,4.0,Women's Studies,Tiffany,Marra,12,,Tiffany Marra
685112,3.8,3.1,Philosophy,Dustin,Locke,9,,Dustin Locke
685187,0.0,0.0,Naval Science,Klaus-Peter,Beier,0,,Klaus-Peter Beier
685189,0.0,0.0,Pharmacy,Manju Taneja,Beier,0,,Manju Taneja Beier
685192,3.0,3.5,Industrial Engineering,Jeffrey,Liker,2,,Jeffrey Liker
685272,3.0,4.8,Industrial Engineering,William,Keyserling,3,,William Keyserling
685869,3.5,4.8,Mathematics,Shylynn,Lofton,32,100.0,Shylynn Lofton
686057,3.0,1.1,Industrial Engineering,Anastassios,Perakis,8,0.0,Anastassios Perakis
686070,2.0,4.9,Industrial Engineering,Paul,Frantz,4,,Paul Frantz
686079,3.9,3.0,Civil Engineering,Avery,Demond,7,100.0,Avery Demond
691611,2.8,5.0,Art,Takeshi,Takahara,4,,Takeshi Takahara
693387,2.2,1.7,French,Alina,Clej,31,,Alina Clej
701332,2.9,2.5,Statistics,Thomas,Venable,153,,Thomas Venable
702551,3.4,3.5,Film,Stashu,Kybartas,10,,Stashu Kybartas
702808,1.8,3.9,Astronomy,Mary,Putman,9,,Mary Putman
704135,3.6,3.1,Sociology,Jayati,Lal,5,100.0,Jayati Lal
704168,2.8,3.0,Asian Studies,Madhav,Deshpande,18,,Madhav Deshpande
705090,2.5,3.3,History,Michelle,McClellan,31,,Michelle McClellan
757728,3.2,2.5,Materials Engineering,Steven,Yalisove,19,66.0,Steven Yalisove
763764,2.9,3.4,Music,Walter,Everett,14,50.0,Walter Everett
764664,1.8,4.1,Medicine,Terence,Joiner,5,100.0,Terence Joiner
764758,3.2,3.0,Judaic Studies,Ruth,Tsoffar,17,50.0,Ruth Tsoffar
765790,3.5,5.0,Anthropology,Miriam,Ticktin,2,,Miriam Ticktin
765869,4.1,1.0,Mechanical Engineering,Jyotirmoy,Mazumder,11,0.0,Jyotirmoy Mazumder
765889,1.6,4.7,English,Joshua,Olsen,22,,Joshua Olsen
766133,2.9,4.7,Biomedical,Joseph,Bull,14,,Joseph Bull
766137,2.4,4.0,Biomedical,Michael,Mayer,11,,Michael Mayer
766139,2.6,2.8,Biomedical,Charles,Cain,18,,Charles Cain
766289,3.1,3.6,Chemical Engineering,Jennifer,Linderman,10,,Jennifer Linderman
766327,3.9,2.5,Mechanical Engineering,Ellen,Arruda,24,0.0,Ellen Arruda
766428,3.0,2.9,Earth Science,Christopher,Ruf,6,40.0,Christopher Ruf
766694,2.5,3.5,Ecology & Evolutionary Biology,Thomas,Duda,13,50.0,Thomas Duda
766846,2.8,3.5,Mathematics,Andreas,Blass,12,0.0,Andreas Blass
766936,2.2,1.6,Engineering,Fred,Ward,13,,Fred Ward
766963,4.1,2.9,Art,Joseph,Trumpey,28,60.0,Joseph Trumpey
766971,3.5,3.3,Art,Elizabeth,Hay,14,55.0,Elizabeth Hay
766990,2.9,3.9,Music,Jason,Geary,7,,Jason Geary
767398,2.8,3.8,Art History,Sussan,Babaie,17,,Sussan Babaie
767721,2.4,3.4,American Studies,Magdalena,Zaborowska,13,100.0,Magdalena Zaborowska
767875,3.8,2.1,Communication Studies,Robin,Coleman,19,,Robin Coleman
768054,3.9,4.9,Accounting,James,Desimpelare,18,100.0,James Desimpelare
768221,2.4,5.0,Music,Paul,Rardin,12,,Paul Rardin
768264,3.5,3.6,Finance,Amy,Dittmar,8,,Amy Dittmar
768337,4.2,2.1,Biomedical,Rachael,Schmedlen,37,20.0,Rachael Schmedlen
768648,3.4,3.4,Architecture,Lars,Grabner,5,,Lars Grabner
769383,2.5,3.2,Sociology,Charlea,McNeal,29,,Charlea McNeal
769769,1.9,4.4,Linguistics,Robin,Queen,28,100.0,Robin Queen
770649,2.5,4.8,Biochemistry,David,Engelke,2,,David Engelke
771139,3.3,3.9,Statistics,Susan,Murphy,10,,Susan Murphy
771322,2.8,4.0,African-American Studies,Nesha,Haniff,24,0.0,Nesha Haniff
771816,2.5,3.7,Environmental Science,Bunyan,Bryant,14,,Bunyan Bryant
772058,2.6,4.1,History,Richard,Turits,8,,Richard Turits
772689,2.6,2.1,American Studies,Lori,Brooks,22,,Lori Brooks
773004,4.7,1.8,Movement Sciences,Andrea,Cornford,6,,Andrea Cornford
773049,2.8,3.1,English,Jesmyn,Ward,5,,Jesmyn Ward
773127,1.9,4.5,Computer Science,John,Laird,7,100.0,John Laird
773349,3.0,2.4,Theater,Kerianne,Tupac,5,,Kerianne Tupac
773637,3.8,3.4,Architecture,Dawn,Gilpin,39,66.0,Dawn Gilpin
773823,3.7,3.4,Engineering,John,Barker,7,,John Barker
773842,3.6,3.8,French,Sylvie,Maret,7,,Sylvie Maret
774258,3.5,3.9,English,Linda,Gregerson,19,50.0,Linda Gregerson
774451,3.8,1.4,Electrical Engineering,Charles,Antonelli,9,,Charles Antonelli
774948,3.2,4.4,English,Sara,Talpos,25,,Sara Talpos
774983,2.4,4.9,Women's Studies,Nadine,Naber,8,,Nadine Naber
775069,2.5,2.6,Linguistics,Jane,Managan,4,,Jane Managan
775086,2.7,3.8,Italian,Romana,Capek-Habekovic,7,,Romana Capek-Habekovic
775533,3.1,3.8,History,Owen,Phelan,17,100.0,Owen Phelan
782911,3.1,3.6,Anthropology,Erik,Mueggler,23,50.0,Erik Mueggler
783037,3.8,4.3,Theater,Malcolm,Tulip,6,50.0,Malcolm Tulip
783064,2.9,2.8,Electrical Engineering,Stephen,Rand,16,,Stephen Rand
783442,2.7,4.6,Italian,Franco,Pauletto,19,,Franco Pauletto
784446,3.3,2.5,Philosophy,Allan,Gibbard,6,,Allan Gibbard
784450,3.2,4.7,Spanish,Ann,Hilberry,12,100.0,Ann Hilberry
784542,2.4,4.5,Environmental Science,Barry,Rabe,13,100.0,Barry Rabe
784586,3.5,2.4,Psychology,Jennifer,Glass,13,,Jennifer Glass
784777,1.9,4.2,Museum Studies,Brad,Taylor,15,100.0,Brad Taylor
784778,3.7,2.7,Communication Studies,Amanda,Lotz,24,0.0,Amanda Lotz
784792,2.6,4.4,Spanish,Carina,Graf,34,100.0,Carina Graf
785104,3.0,3.4,Political Science,J. David,Singer,4,,J. David Singer
785395,2.8,3.2,Communication Studies,Robin,Means Coleman,8,,Robin Means Coleman
785759,2.3,4.6,Psychology,Rachael,Seidler,7,,Rachael Seidler
786515,3.2,3.4,Political Science,Jana,Von Stein,6,,Jana Von Stein
786535,2.6,3.9,Art History,Achim,Timmermann,22,75.0,Achim Timmermann
786731,2.9,4.7,Classics,Netta,Berlin,18,100.0,Netta Berlin
786734,1.3,4.7,Residential College,Martha,Travers,12,100.0,Martha Travers
787084,3.3,3.2,Natural Resources,Bobbi,Low,13,,Bobbi Low
787801,4.8,1.3,Materials Engineering,Richard,Laine,8,,Richard Laine
787943,2.7,4.4,Biology,James,Bardwell,53,,James Bardwell
788338,3.3,4.8,French,Neil,Doshi,13,,Neil Doshi
789278,2.0,4.7,Social Work,G. Warren,Clark,3,,G. Warren Clark
790016,2.9,4.3,Civil Engineering,Photios,Ioannou,7,,Photios Ioannou
790472,3.3,3.2,Geology,Marin Kristen,Clark,16,50.0,Marin Kristen Clark
790758,3.1,2.4,Electrical Engineering,Zhuoqing Morley,Mao,11,0.0,Zhuoqing Morley Mao
792403,2.9,3.1,History,Michael,MacDonald,11,,Michael MacDonald
793447,2.0,4.5,English Language & Literature,Barbara,Hodgdon,3,,Barbara Hodgdon
794081,2.6,1.9,Mathematics,Charles,Cadman,5,,Charles Cadman
794511,3.9,4.8,English,Staci,Shultz,7,,Staci Shultz
799172,3.9,2.9,Electrical Engineering,Karem,Sakallah,32,30.0,Karem Sakallah
799196,4.0,5.0,Business Administration,Jane,Dutton,2,100.0,Jane Dutton
801167,3.5,3.9,Aerospace Studies,Anthony,Waas,13,50.0,Anthony Waas
801168,2.5,3.8,Aerospace Studies,Bram,van Leer,4,,Bram van Leer
801169,1.5,4.5,Aerospace Studies,Joe,Eisley,2,,Joe Eisley
801586,0.0,0.0,Scandinavian,Laura,Miller,0,,Laura Miller
801982,3.1,4.5,Biology,Pamela,Raymond,12,100.0,Pamela Raymond
802741,1.3,4.8,Foreign Languages,Christian,Kroll,3,,Christian Kroll
802994,3.9,3.0,English,Micha,Edlich,8,,Micha Edlich
803866,4.1,3.6,Mechanical Engineering,Michael,Thouless,26,100.0,Michael Thouless
803921,3.0,3.5,Biology,Robert,Bender,53,53.0,Robert Bender
805038,2.7,3.9,Anthropology,Denise,Guillot,15,,Denise Guillot
805395,2.4,3.7,Turkish,Mehmet S.,Er,5,,Mehmet S. Er
806591,3.7,2.1,Computer Science,Quentin,Stout,19,16.0,Quentin Stout
806796,3.0,2.0,Information Science,Victor,Rosenberg,4,,Victor Rosenberg
809903,2.7,4.3,Geology,Christopher,Poulsen,27,100.0,Christopher Poulsen
811129,4.3,2.3,Social Work,Deborah,Schild,3,,Deborah Schild
813266,0.0,0.0,Biomedical,Randal,Kaufman,0,,Randal Kaufman
813722,4.3,4.8,Civil Engineering,Russell,Green,4,,Russell Green
814404,4.6,2.8,Economics,Yusufcan,Masatlioglu,5,,Yusufcan Masatlioglu
814407,3.5,4.0,Economics,Tilman,Borgers,54,44.0,Tilman Borgers
814410,3.4,3.4,Information Science,Jeffrey,MacKie-Mason,10,,Jeffrey MacKie-Mason
814411,2.3,4.5,Economics,John,Laitner,6,,John Laitner
814689,2.6,4.3,American Studies,Lawrence,La Fountain-Stokes,20,60.0,Lawrence La Fountain-Stokes
814837,2.5,4.3,Public Policy,Susan,Waltz,4,,Susan Waltz
815588,2.6,4.1,Psychology,Ramaswami,Mahalingam,5,100.0,Ramaswami Mahalingam
817312,2.7,4.3,French,Carolyn,Anderson-Burack,6,,Carolyn Anderson-Burack
818155,3.4,3.6,Public Policy,David,Thacher,5,100.0,David Thacher
818291,2.3,3.6,Classics,Eric,Provins,10,,Eric Provins
818354,3.5,4.8,Art,Nicholas,Watts,4,,Nicholas Watts
819626,3.1,4.2,Business Operations,Laurie,Morgan,26,100.0,Laurie Morgan
819816,3.3,4.2,Mathematics,Henry,Boateng,11,,Henry Boateng
819818,2.4,3.1,Kinesiology,Victor,Katch,38,,Victor Katch
820418,3.6,3.0,Art History,Thomas,Willette,11,50.0,Thomas Willette
820908,3.2,3.8,Spanish,Jessica,Piney,5,,Jessica Piney
821149,3.5,3.0,Art,Douglas,Hesseltine,15,,Douglas Hesseltine
821297,3.4,2.0,History,Carol,Karlsen,17,,Carol Karlsen
822276,2.6,4.1,Art History,Patricia,Simons,14,,Patricia Simons
822306,2.8,3.8,German,Kerstin,Barndt,4,,Kerstin Barndt
822756,2.8,4.8,Music,Ramon,Satyendra,5,100.0,Ramon Satyendra
825984,3.2,3.0,Astronomy,Sally,Oey,22,0.0,Sally Oey
825985,2.4,4.8,Physics,Ramon,Torres-Isea,3,100.0,Ramon Torres-Isea
826125,2.4,2.4,Management,Wayne,Baker,7,50.0,Wayne Baker
826220,3.1,4.1,German,Vanessa Helen,Agnew,8,,Vanessa Helen Agnew
826376,3.0,3.8,Statistics,Brian,Thelen,15,75.0,Brian Thelen
827000,3.5,4.5,Art,William Shaun,Jackson,8,,William Shaun Jackson
827284,3.4,3.9,Mathematics,Trachette,Jackson,5,100.0,Trachette Jackson
827788,2.4,4.8,English,Theresa,Tinkle,20,100.0,Theresa Tinkle
827805,3.0,3.0,Residential College,Mark,Chesler,4,,Mark Chesler
828121,1.5,3.1,American Studies,Judith,Daubenmier,10,0.0,Judith Daubenmier
828441,4.0,3.9,Psychology,Terry,Robinson,34,100.0,Terry Robinson
828528,3.3,4.8,Psychology,Patricia,Deldin,16,66.0,Patricia Deldin
829174,2.3,2.9,Psychology,Lorraine,Gutierrez,4,,Lorraine Gutierrez
829175,3.0,3.3,History,John,Fine,11,,John Fine
829423,3.0,2.5,Industrial Engineering,Jionghua,Jin,13,50.0,Jionghua Jin
829564,3.6,3.3,Industrial Engineering,David,Kaufman,10,100.0,David Kaufman
830495,1.7,4.2,Residential College,Katri,Ervamaa,7,66.0,Katri Ervamaa
830497,3.3,3.7,Residential College,Karein,Goertz,18,60.0,Karein Goertz
831392,3.5,3.0,Business,Nigel,Melville,2,0.0,Nigel Melville
831642,2.0,4.8,Asian Studies,Jonathan,Zwicker,17,100.0,Jonathan Zwicker
832756,3.0,3.7,Women's Studies,Elizabeth,Cole,18,,Elizabeth Cole
832989,2.0,4.3,English,Frances,Zorn,3,,Frances Zorn
833130,3.3,4.3,Pharmacology,Marshal,Shlafer,20,,Marshal Shlafer
834051,2.0,4.5,Spanish,Robert,Wells,6,,Robert Wells
834135,3.6,4.0,English,Kirsten,Herold,10,,Kirsten Herold
836204,2.9,3.4,African-American Studies,Kevin,Gaines,9,0.0,Kevin Gaines
836733,1.7,4.8,Social Work,William,Birdsall,8,100.0,William Birdsall
839836,2.6,4.3,Mathematics,Svetlana,Tlupova,11,,Svetlana Tlupova
852376,4.3,1.8,Public Policy,Robert,Axelrod,3,,Robert Axelrod
854810,2.6,4.2,English,Peggy,Adler,37,,Peggy Adler
855377,4.0,3.0,Chemical Engineering,Erdogan,Gulari,2,,Erdogan Gulari
857586,2.0,4.0,Mechanical Engineering,Galip,Ulsoy,4,,Galip Ulsoy
857665,2.3,5.0,Spanish,Daniel,Voionmaa,3,,Daniel Voionmaa
858705,3.5,2.9,Women's Studies,Zheng,Wang,4,0.0,Zheng Wang
859246,3.2,3.5,Political Science,Anna,Grzymala Busse,9,,Anna Grzymala Busse
859248,2.5,4.6,Political Science,Jenna,Bednar,12,100.0,Jenna Bednar
861493,3.2,4.8,Theater,Janet,Maylie,6,100.0,Janet Maylie
861588,2.5,4.3,French,Lorell,Sullivan,16,33.0,Lorell Sullivan
863065,2.8,3.0,English,Laurence,Goldstein,12,,Laurence Goldstein
863601,2.3,5.0,Women's Studies,Joanne,Bailey,71,83.0,Joanne Bailey
863785,3.0,3.2,Near Eastern Studies,Gernot,Windfuhr,3,,Gernot Windfuhr
866647,0.0,0.0,Nursing,Barbara,Christy,0,,Barbara Christy
866814,3.4,3.8,Mechanical Engineering,Wei,Lu,14,80.0,Wei Lu
867632,2.8,3.1,Mathematics,Pedro,Sanchez,4,,Pedro Sanchez
868417,2.8,3.3,Environmental Science,William,Currie,10,100.0,William Currie
868699,3.4,2.8,Classics,Sharon,Herbert,16,,Sharon Herbert
868706,3.3,2.8,Near Eastern Studies,Norman,Yoffee,9,,Norman Yoffee
868707,3.3,3.7,Art History,Martin,Powers,7,,Martin Powers
869603,3.0,5.0,Medicine,Paresh,Patel,1,,Paresh Patel
870184,2.3,4.2,Mathematics,Ahmet,Duran,17,,Ahmet Duran
871111,0.0,0.0,English,David,Ashley,0,,David Ashley
871640,3.2,4.5,Art,Sherri,Smith,5,100.0,Sherri Smith
871650,3.8,4.3,Art,Hannah,Smotrich,14,100.0,Hannah Smotrich
871782,1.9,4.3,Anthropology,John,Speth,13,100.0,John Speth
872840,2.2,4.4,Writing,Naomi,Silver,5,0.0,Naomi Silver
877199,3.9,2.9,Aerospace Studies,Carlos,Cesnik,8,0.0,Carlos Cesnik
884571,1.2,4.8,Political Science,Richard,Bernstein,14,,Richard Bernstein
884685,3.0,4.0,English,Lamont,Egle,10,,Lamont Egle
885498,3.3,2.8,Psychology,McCann,Harrison Scott,3,,McCann Harrison Scott
886216,2.2,4.7,Mathematics,Ralf,Spatzier,9,100.0,Ralf Spatzier
886245,2.8,3.7,Nursing,Laurie,Fasbinder,13,,Laurie Fasbinder
886246,3.8,3.6,Nursing,Theresa,Brueggeman,26,50.0,Theresa Brueggeman
886487,4.5,1.9,Biology,George,Zhang,14,16.0,George Zhang
886548,3.5,5.0,Education,Serena,Salloum,2,100.0,Serena Salloum
895103,3.2,3.1,Industrial Engineering,Charles,Woolley,5,0.0,Charles Woolley
896212,2.8,4.2,Chemistry,Hashim,Al-Hashimi,6,,Hashim Al-Hashimi
897367,1.4,5.0,Chemistry,Hassan,Nasser,5,,Hassan Nasser
897516,3.0,3.6,Microbiology,Katherine,Spindler,3,100.0,Katherine Spindler
899075,3.9,3.2,Statistics,Jeffery,Lagarias,7,100.0,Jeffery Lagarias
901381,2.8,1.4,Education,Patricio,Herbst,4,0.0,Patricio Herbst
901383,3.3,2.5,Education,Sherri,Saunders,4,,Sherri Saunders
901833,3.4,3.5,Architecture,Lydia,Soo,21,60.0,Lydia Soo
902014,3.5,4.8,Art,James,Cogswell,18,100.0,James Cogswell
902015,2.3,4.6,Art,Theodore,Ramsay,4,,Theodore Ramsay
902122,3.6,2.3,Education,Lori,Hill,9,,Lori Hill
902561,3.2,4.3,Residential College,Cindy,Sowers,15,100.0,Cindy Sowers
903208,3.3,4.3,Mathematics,Nate,Totz,6,,Nate Totz
904468,2.3,5.0,Business Administration,William (Bill),Lanen,3,100.0,William (Bill) Lanen
904592,2.3,3.9,Engineering,Jeremy,Semrau,9,66.0,Jeremy Semrau
905050,4.0,3.3,Sports Management,Christopher,Mendias,3,,Christopher Mendias
909497,2.3,3.6,Arabic,Hani,Sabbagh,10,,Hani Sabbagh
909789,2.9,3.7,Spanish,Cristina,Nieto,13,,Cristina Nieto
910711,3.5,4.4,English,Whitney Elizabeth,Stubbs,8,,Whitney Elizabeth Stubbs
911228,4.1,3.5,Mathematics,Virginia,Young,21,80.0,Virginia Young
