profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent
640394,2.5,4.3,Spanish,Jose Luis,Fernandez Garcia,41,66.6667
640812,3,3.7,Biochemistry,Jairam,Menon,9,-1
641207,2.5,4.8,Chinese,Karen,Gu,36,100
644471,3.3,3.3,Electrical Engineering,Edmund,Durfee,17,33.3333
645294,2.8,3.9,English,Madeleine,Vala,5,-1
648858,3.8,4.1,Mathematics,David,Barrett,19,50
650955,3.6,3.1,American Studies,Phillip,Akutsu,12,0
651255,3,3.9,Philosophy,James,Tappenden,38,88.8889
653308,3.2,3.1,Mathematics,Gopal,Prasad,13,-1
653476,2.3,3.5,Comparative Literature,Adeline,Koh,3,-1
654756,2.3,4.5,Education,Klotylda,Phillippi,4,-1
654980,2.4,4.3,Sociology,Jason,Owen-Smith,16,-1
656344,3.1,4.2,Biology,Jonathan,Demb,7,100
660758,1.8,3.6,Theater,John,Neville-Andrews,5,-1
660759,1.5,4.8,English,Charles,Gordon,2,-1
661737,3.8,2.6,Asian Studies,Mohammad Tahsin,Siddiqi,17,-1
661853,4.2,3.8,Engineering,Marc,Perlin,6,-1
661987,3.8,2.8,Theater,Philip,Kerr,5,-1
669681,2.9,4.4,Aerospace Studies,Kenneth,Powell,27,83.3333
671062,3.7,4,Music,Diana,Gannett,3,-1
672654,4.8,2.1,Theater,Jessica,Hahn,5,-1
673463,2.7,4,Biology,William,Fink,22,100
675884,2.1,4.8,Geology,Jeffrey,Alt,36,90.9091
679876,4.2,1.4,Aerospace Studies,Nicolas,Triantafyllidis,9,-1
683593,3.2,4,Women's Studies,Tiffany,Marra,12,-1
685112,3.8,3.1,Philosophy,Dustin,Locke,9,-1
685187,0,0,Naval Science,Klaus-Peter,Beier,0,-1
685189,0,0,Pharmacy,Manju Taneja,Beier,0,-1
685192,3,3.5,Industrial Engineering,Jeffrey,Liker,2,-1
685272,3,4.8,Industrial Engineering,William,Keyserling,3,-1
685869,3.5,4.8,Mathematics,Shylynn,Lofton,32,100
686057,3,1.1,Industrial Engineering,Anastassios,Perakis,8,0
686070,2,4.9,Industrial Engineering,Paul,Frantz,4,-1
686079,3.9,3,Civil Engineering,Avery,Demond,7,100
691611,2.8,5,Art,Takeshi,Takahara,4,-1
693387,2.2,1.7,French,Alina,Clej,31,-1
701332,2.9,2.5,Statistics,Thomas,Venable,153,-1
702551,3.4,3.5,Film,Stashu,Kybartas,10,-1
702808,1.8,3.9,Astronomy,Mary,Putman,9,-1
704135,3.6,3.1,Sociology,Jayati,Lal,5,100
704168,2.8,3,Asian Studies,Madhav,Deshpande,18,-1
705090,2.5,3.3,History,Michelle,McClellan,31,-1
757728,3.2,2.5,Materials Engineering,Steven,Yalisove,19,66.6667
763764,2.9,3.4,Music,Walter,Everett,14,50
764664,1.8,4.1,Medicine,Terence,Joiner,5,100
764758,3.2,3,Judaic Studies,Ruth,Tsoffar,17,50
765790,3.5,5,Anthropology,Miriam,Ticktin,2,-1
765869,4.1,1,Mechanical Engineering,Jyotirmoy,Mazumder,11,0
765889,1.6,4.7,English,Joshua,Olsen,22,-1
766133,2.9,4.7,Biomedical,Joseph,Bull,14,-1
766137,2.4,4,Biomedical,Michael,Mayer,11,-1
766139,2.6,2.8,Biomedical,Charles,Cain,18,-1
766289,3.1,3.6,Chemical Engineering,Jennifer,Linderman,10,-1
766327,3.9,2.5,Mechanical Engineering,Ellen,Arruda,24,0
766428,3,2.9,Earth Science,Christopher,Ruf,6,40
766694,2.5,3.5,Ecology & Evolutionary Biology,Thomas,Duda,13,50
766846,2.8,3.5,Mathematics,Andreas,Blass,12,0
766936,2.2,1.6,Engineering,Fred,Ward,13,-1
766963,4.1,2.9,Art,Joseph,Trumpey,28,60
766971,3.5,3.3,Art,Elizabeth,Hay,14,55.5556
766990,2.9,3.9,Music,Jason,Geary,7,-1
767398,2.8,3.8,Art History,Sussan,Babaie,17,-1
767721,2.4,3.4,American Studies,Magdalena,Zaborowska,13,100
767875,3.8,2.1,Communication Studies,Robin,Coleman,19,-1
768054,3.9,4.9,Accounting,James,Desimpelare,18,100
768221,2.4,5,Music,Paul,Rardin,12,-1
768264,3.5,3.6,Finance,Amy,Dittmar,8,-1
768337,4.2,2.1,Biomedical,Rachael,Schmedlen,37,20
768648,3.4,3.4,Architecture,Lars,Grabner,5,-1
769383,2.5,3.2,Sociology,Charlea,McNeal,29,-1
769769,1.9,4.4,Linguistics,Robin,Queen,28,100
770649,2.5,4.8,Biochemistry,David,Engelke,2,-1
771139,3.3,3.9,Statistics,Susan,Murphy,10,-1
771322,2.8,4,African-American Studies,Nesha,Haniff,24,0
771816,2.5,3.7,Environmental Science,Bunyan,Bryant,14,-1
772058,2.6,4.1,History,Richard,Turits,8,-1
772689,2.6,2.1,American Studies,Lori,Brooks,22,-1
773004,4.7,1.8,Movement Sciences,Andrea,Cornford,6,-1
773049,2.8,3.1,English,Jesmyn,Ward,5,-1
773127,1.9,4.5,Computer Science,John,Laird,7,100
773349,3,2.4,Theater,Kerianne,Tupac,5,-1
773637,3.8,3.4,Architecture,Dawn,Gilpin,39,66.6667
773823,3.7,3.4,Engineering,John,Barker,7,-1
773842,3.6,3.8,French,Sylvie,Maret,7,-1
774258,3.5,3.9,English,Linda,Gregerson,19,50
774451,3.8,1.4,Electrical Engineering,Charles,Antonelli,9,-1
774948,3.2,4.4,English,Sara,Talpos,25,-1
774983,2.4,4.9,Women's Studies,Nadine,Naber,8,-1
775069,2.5,2.6,Linguistics,Jane,Managan,4,-1
775086,2.7,3.8,Italian,Romana,Capek-Habekovic,7,-1
775533,3.1,3.8,History,Owen,Phelan,17,100
782911,3.1,3.6,Anthropology,Erik,Mueggler,23,50
783037,3.8,4.3,Theater,Malcolm,Tulip,6,50
783064,2.9,2.8,Electrical Engineering,Stephen,Rand,16,-1
783442,2.7,4.6,Italian,Franco,Pauletto,19,-1
784446,3.3,2.5,Philosophy,Allan,Gibbard,6,-1
784450,3.2,4.7,Spanish,Ann,Hilberry,12,100
784542,2.4,4.5,Environmental Science,Barry,Rabe,13,100
784586,3.5,2.4,Psychology,Jennifer,Glass,13,-1
784777,1.9,4.2,Museum Studies,Brad,Taylor,15,100
784778,3.7,2.7,Communication Studies,Amanda,Lotz,24,0
784792,2.6,4.4,Spanish,Carina,Graf,34,100
785104,3,3.4,Political Science,J. David,Singer,4,-1
785395,2.8,3.2,Communication Studies,Robin,Means Coleman,8,-1
785759,2.3,4.6,Psychology,Rachael,Seidler,7,-1
786515,3.2,3.4,Political Science,Jana,Von Stein,6,-1
786535,2.6,3.9,Art History,Achim,Timmermann,22,75
786731,2.9,4.7,Classics,Netta,Berlin,18,100
786734,1.3,4.7,Residential College,Martha,Travers,12,100
787084,3.3,3.2,Natural Resources,Bobbi,Low,13,-1
787801,4.8,1.3,Materials Engineering,Richard,Laine,8,-1
787943,2.7,4.4,Biology,James,Bardwell,53,-1
788338,3.3,4.8,French,Neil,Doshi,13,-1
789278,2,4.7,Social Work,G. Warren,Clark,3,-1
790016,2.9,4.3,Civil Engineering,Photios,Ioannou,7,-1
790472,3.3,3.2,Geology,Marin Kristen,Clark,16,50
790758,3.1,2.4,Electrical Engineering,Zhuoqing Morley,Mao,11,0
792403,2.9,3.1,History,Michael,MacDonald,11,-1
793447,2,4.5,English Language & Literature,Barbara,Hodgdon,3,-1
794081,2.6,1.9,Mathematics,Charles,Cadman,5,-1
794511,3.9,4.8,English,Staci,Shultz,7,-1
799172,3.9,2.9,Electrical Engineering,Karem,Sakallah,32,30.7692
799196,4,5,Business Administration,Jane,Dutton,2,100
801167,3.5,3.9,Aerospace Studies,Anthony,Waas,13,50
801168,2.5,3.8,Aerospace Studies,Bram,van Leer,4,-1
801169,1.5,4.5,Aerospace Studies,Joe,Eisley,2,-1
801586,0,0,Scandinavian,Laura,Miller,0,-1
801982,3.1,4.5,Biology,Pamela,Raymond,12,100
802741,1.3,4.8,Foreign Languages,Christian,Kroll,3,-1
802994,3.9,3,English,Micha,Edlich,8,-1
803866,4.1,3.6,Mechanical Engineering,Michael,Thouless,26,100
803921,3,3.5,Biology,Robert,Bender,53,53.3333
805038,2.7,3.9,Anthropology,Denise,Guillot,15,-1
805395,2.4,3.7,Turkish,Mehmet S.,Er,5,-1
806591,3.7,2.1,Computer Science,Quentin,Stout,19,16.6667
806796,3,2,Information Science,Victor,Rosenberg,4,-1
809903,2.7,4.3,Geology,Christopher,Poulsen,27,100
811129,4.3,2.3,Social Work,Deborah,Schild,3,-1
813266,0,0,Biomedical,Randal,Kaufman,0,-1
813722,4.3,4.8,Civil Engineering,Russell,Green,4,-1
814404,4.6,2.8,Economics,Yusufcan,Masatlioglu,5,-1
814407,3.5,4,Economics,Tilman,Borgers,54,44.4444
814410,3.4,3.4,Information Science,Jeffrey,MacKie-Mason,10,-1
814411,2.3,4.5,Economics,John,Laitner,6,-1
814689,2.6,4.3,American Studies,Lawrence,La Fountain-Stokes,20,60
814837,2.5,4.3,Public Policy,Susan,Waltz,4,-1
815588,2.6,4.1,Psychology,Ramaswami,Mahalingam,5,100
817312,2.7,4.3,French,Carolyn,Anderson-Burack,6,-1
818155,3.4,3.6,Public Policy,David,Thacher,5,100
818291,2.3,3.6,Classics,Eric,Provins,10,-1
818354,3.5,4.8,Art,Nicholas,Watts,4,-1
819626,3.1,4.2,Business Operations,Laurie,Morgan,26,100
819816,3.3,4.2,Mathematics,Henry,Boateng,11,-1
819818,2.4,3.1,Kinesiology,Victor,Katch,38,-1
820418,3.6,3,Art History,Thomas,Willette,11,50
820908,3.2,3.8,Spanish,Jessica,Piney,5,-1
821149,3.5,3,Art,Douglas,Hesseltine,15,-1
821297,3.4,2,History,Carol,Karlsen,17,-1
822276,2.6,4.1,Art History,Patricia,Simons,14,-1
822306,2.8,3.8,German,Kerstin,Barndt,4,-1
822756,2.8,4.8,Music,Ramon,Satyendra,5,100
825984,3.2,3,Astronomy,Sally,Oey,22,0
825985,2.4,4.8,Physics,Ramon,Torres-Isea,3,100
826125,2.4,2.4,Management,Wayne,Baker,7,50
826220,3.1,4.1,German,Vanessa Helen,Agnew,8,-1
826376,3,3.8,Statistics,Brian,Thelen,15,75
827000,3.5,4.5,Art,William Shaun,Jackson,8,-1
827284,3.4,3.9,Mathematics,Trachette,Jackson,5,100
827788,2.4,4.8,English,Theresa,Tinkle,20,100
827805,3,3,Residential College,Mark,Chesler,4,-1
828121,1.5,3.1,American Studies,Judith,Daubenmier,10,0
828441,4,3.9,Psychology,Terry,Robinson,34,100
828528,3.3,4.8,Psychology,Patricia,Deldin,16,66.6667
829174,2.3,2.9,Psychology,Lorraine,Gutierrez,4,-1
829175,3,3.3,History,John,Fine,11,-1
829423,3,2.5,Industrial Engineering,Jionghua,Jin,13,50
829564,3.6,3.3,Industrial Engineering,David,Kaufman,10,100
830495,1.7,4.2,Residential College,Katri,Ervamaa,7,66.6667
830497,3.3,3.7,Residential College,Karein,Goertz,18,60
831392,3.5,3,Business,Nigel,Melville,2,0
831642,2,4.8,Asian Studies,Jonathan,Zwicker,17,100
832756,3,3.7,Women's Studies,Elizabeth,Cole,18,-1
832989,2,4.3,English,Frances,Zorn,3,-1
833130,3.3,4.3,Pharmacology,Marshal,Shlafer,20,-1
834051,2,4.5,Spanish,Robert,Wells,6,-1
834135,3.6,4,English,Kirsten,Herold,10,-1
836204,2.9,3.4,African-American Studies,Kevin,Gaines,9,0
836733,1.7,4.8,Social Work,William,Birdsall,8,100
839836,2.6,4.3,Mathematics,Svetlana,Tlupova,11,-1
852376,4.3,1.8,Public Policy,Robert,Axelrod,3,-1
854810,2.6,4.2,English,Peggy,Adler,37,-1
855377,4,3,Chemical Engineering,Erdogan,Gulari,2,-1
857586,2,4,Mechanical Engineering,Galip,Ulsoy,4,-1
857665,2.3,5,Spanish,Daniel,Voionmaa,3,-1
858705,3.5,2.9,Women's Studies,Zheng,Wang,4,0
859246,3.2,3.5,Political Science,Anna,Grzymala Busse,9,-1
859248,2.5,4.6,Political Science,Jenna,Bednar,12,100
861493,3.2,4.8,Theater,Janet,Maylie,6,100
861588,2.5,4.3,French,Lorell,Sullivan,16,33.3333
863065,2.8,3,English,Laurence,Goldstein,12,-1
863601,2.3,5,Women's Studies,Joanne,Bailey,71,83.3333
863785,3,3.2,Near Eastern Studies,Gernot,Windfuhr,3,-1
866647,0,0,Nursing,Barbara,Christy,0,-1
866814,3.4,3.8,Mechanical Engineering,Wei,Lu,14,80
867632,2.8,3.1,Mathematics,Pedro,Sanchez,4,-1
868417,2.8,3.3,Environmental Science,William,Currie,10,100
868699,3.4,2.8,Classics,Sharon,Herbert,16,-1
868706,3.3,2.8,Near Eastern Studies,Norman,Yoffee,9,-1
868707,3.3,3.7,Art History,Martin,Powers,7,-1
869603,3,5,Medicine,Paresh,Patel,1,-1
870184,2.3,4.2,Mathematics,Ahmet,Duran,17,-1
871111,0,0,English,David,Ashley,0,-1
871640,3.2,4.5,Art,Sherri,Smith,5,100
871650,3.8,4.3,Art,Hannah,Smotrich,14,100
871782,1.9,4.3,Anthropology,John,Speth,13,100
872840,2.2,4.4,Writing,Naomi,Silver,5,0
877199,3.9,2.9,Aerospace Studies,Carlos,Cesnik,8,0
884571,1.2,4.8,Political Science,Richard,Bernstein,14,-1
884685,3,4,English,Lamont,Egle,10,-1
885498,3.3,2.8,Psychology,McCann,Harrison Scott,3,-1
886216,2.2,4.7,Mathematics,Ralf,Spatzier,9,100
886245,2.8,3.7,Nursing,Laurie,Fasbinder,13,-1
886246,3.8,3.6,Nursing,Theresa,Brueggeman,26,50
886487,4.5,1.9,Biology,George,Zhang,14,16.6667
886548,3.5,5,Education,Serena,Salloum,2,100
895103,3.2,3.1,Industrial Engineering,Charles,Woolley,5,0
896212,2.8,4.2,Chemistry,Hashim,Al-Hashimi,6,-1
897367,1.4,5,Chemistry,Hassan,Nasser,5,-1
897516,3,3.6,Microbiology,Katherine,Spindler,3,100
899075,3.9,3.2,Statistics,Jeffery,Lagarias,7,100
901381,2.8,1.4,Education,Patricio,Herbst,4,0
901383,3.3,2.5,Education,Sherri,Saunders,4,-1
901833,3.4,3.5,Architecture,Lydia,Soo,21,60
902014,3.5,4.8,Art,James,Cogswell,18,100
902015,2.3,4.6,Art,Theodore,Ramsay,4,-1
902122,3.6,2.3,Education,Lori,Hill,9,-1
902561,3.2,4.3,Residential College,Cindy,Sowers,15,100
903208,3.3,4.3,Mathematics,Nate,Totz,6,-1
904468,2.3,5,Business Administration,William (Bill),Lanen,3,100
904592,2.3,3.9,Engineering,Jeremy,Semrau,9,66.6667
905050,4,3.3,Sports Management,Christopher,Mendias,3,-1
909497,2.3,3.6,Arabic,Hani,Sabbagh,10,-1
909789,2.9,3.7,Spanish,Cristina,Nieto,13,-1
910711,3.5,4.4,English,Whitney Elizabeth,Stubbs,8,-1
911228,4.1,3.5,Mathematics,Virginia,Young,21,80
912815,1.3,4.4,Not Specified,Frances,Mayes,8,-1
913805,2.5,4.4,Operations Management,Amitabh,Sinha,6,-1
914778,4.8,1.4,Electrical Engineering,Jasprit,Singh,21,-1
914798,1,5,Chinese,Ajeet,Sinha,3,-1
914851,4.5,4.6,African-American Studies,Lawrence,Davis,6,-1
915343,2.7,2,Anthropology,Gerald Lee,Carr,6,-1
916662,2.7,3.6,Psychology,Thore,Bergman,18,33.3333
916983,0,0,Political Science,Frances,Maynes,0,-1
918604,3.3,5,Arabic,Taroob,Boulos,7,-1
919849,4.2,2.6,Economics,Charles,Brown,23,25
919926,3,3.2,Anthropology,Robert,Whallon,6,100
920337,3.3,4.9,Mathematics,Hyman,Bass,4,100
923052,2.7,3.9,Communication Studies,Dara,Greenwood,9,-1
923481,3.3,3.2,Art,Robert,Gero,6,-1
923620,2.9,4,Sociology,Mark,Mizruchi,11,100
924182,3.6,2.8,Economics,Daisuke,Nakajima,13,-1
924302,3.3,4.1,Finance,Josh,Pierce,7,-1
924784,3.8,2.6,Psychology,Rosario,Ceballo,10,-1
924801,2.4,4.2,English,Thylias,Moss,5,-1
925143,2,4.5,Nursing,Kathy,Seurynck,5,0
925343,2,4.3,Spanish,Gareth,Williams,8,100
925589,2.4,3.3,Russian,Omry,Ronen,8,-1
925891,2.6,3.3,African-American Studies,Dorceta,Taylor,13,20
926062,3,2.6,Comparative Literature,Tomoko,Masuzawa,17,50
926341,3.3,3.6,Psychology,Patricia,Reuter-Lorenz,37,-1
926534,3,3.8,Mathematics,Ajinkya,More,9,-1
928437,0,0,Economics,Michael,McLeeds,0,-1
929479,2.3,2.8,History,Thomas,Trautmann,10,100
929554,3.8,1.3,Mathematics,Hester,Graves,4,-1
929657,2.6,3.9,Sociology,Sarah,Burgard,40,66.6667
930085,3.3,4.3,English,Jim,Beitler,6,100
930309,2.5,3.9,Astronomy,Lee,Hartmann,22,80
930792,4.3,2.1,Biology,Tzvi,Tzifira,28,-1
930906,1.2,3.5,Photography,Terry,Abrams,5,-1
931042,2.6,4,Mathematics,Lan,Nguyen,10,-1
931275,2.9,4.3,Electrical Engineering,Jeffrey,Ringenberg,159,80
931409,4.3,2.1,English,John,Rowland,8,-1
931425,2.2,5,Japanese,Shoko,Watarai,12,-1
931994,2.6,4.6,Movement Sciences,Anthony,Drew,23,-1
932444,1.8,4.9,German,Solveig,Heinz,9,-1
932748,2.3,3.2,Linguistics,Nick,Pharris,3,-1
932787,4.4,2.9,Biology,Rebecca,Benard,11,-1
932971,2.9,3.5,History,Christian,De Pee,26,20
933009,1.5,4.6,Psychology,Christopher,Monk,21,-1
933204,2.9,4.4,Mathematics,HE,Daihai,14,-1
933257,3.3,3,English,Olivia,Bustion,3,-1
933408,3.2,3.2,History,Michael,Bonner,11,50
933672,3,4.4,Chemical Engineering,Levi,Thompson,7,-1
933836,4,3.9,English,Danielle,Lazarin,7,-1
933871,0,0,English,Ursula,Keel,0,-1
934133,3,4.9,English,Jennifer,Metsker,21,50
937338,3,4.6,History,Ellen,Poteet,31,70
940321,0,0,Sociology,Yan,Long,0,-1
940887,3,4.5,Mechanical Engineering,Katsuo,Kurabayashi,10,100
940892,2.3,4.4,Spanish,Alejandro,Quin,8,-1
941986,3.4,3.9,Mechanical Engineering,Krishna,Garikipati,16,100
942651,4.3,3.4,Film,Gaylyn,Studlar,7,-1
942804,2.5,4.8,Linguistics,Rizwan,Ahmad,2,-1
942965,2.8,4.9,Biochemistry,Michael,Uhler,4,-1
943377,4.1,3.3,Mathematics,Carl,Mummert,9,-1
943529,2,3.2,Near Eastern Studies,Gary,Beckman,5,0
943585,3.3,2.5,Mechanical Engineering,Massoud,Kaviany,11,16.6667
943664,3,3.6,Astronomy,Nuria,Calvet,10,50
944108,2,3,Spanish,Cristina,Miguez Cruz,3,-1
945298,2.9,2.8,Economics,Robert,Barsky,9,-1
945872,1.9,4.6,Asian Studies,Insung,KO,7,-1
946673,3.3,3.4,Statistics,Vijay,Nair,4,-1
947032,3.4,4.2,Mechanical Engineering,Kathleen,Sienko,9,100
949000,1.5,4.8,Women's Studies,Jonathan,Metzl,8,100
955671,3.2,2.6,Marketing,Aradhna,Krishna,9,0
958642,5,2,Mathematics,Anna,Lehnzen,1,-1
958700,4.7,2,Computer Science,Yaoyun,Shi,44,100
959022,2.4,2.5,Psychology,Lori,Skibbe,10,-1
964687,2,3.5,Spanish,Bradley,Boswell,1,-1
965549,3,4,Marketing,Brent,McFerran,2,-1
967681,2.9,2.9,Communication Studies,.,Traugott,14,-1
968606,2.8,4.8,History,Kathleen,Canning,9,-1
969870,2.9,3.1,Mathematics,Hendrikus,Derksen,8,100
969914,2.2,4.7,Spanish,Ofelia,Ros,9,-1
970121,3,3,Computer Engineering,John,Hayes,6,0
970131,3.1,4,Engineering,Elizabeth,Hildinger,23,60
972730,3.7,3.7,Kinesiology,Brian,Czajka,3,0
973591,3.4,4.3,Mechanical Engineering,Kevin,Pipe,22,50
973830,3.7,2.3,Nursing,Theresa,Han-Markey,6,-1
973950,3.5,3.3,Residential College,Nathalie,Koc-Menard,2,-1
974325,3.1,3,Classics,Mira,Seo,28,-1
974589,2.6,2.7,Social Work,Larry,Gant,8,50
974797,3.8,2.2,Asian Studies,Maki,Fukuoka,6,-1
974996,0,0,Psychology,Albert C.,Cain,0,-1
975578,0,0,Women's Studies,Jacky,Chan,0,-1
975802,2.4,4.3,Spanish,Olga,Gallego,16,100
976523,3.4,2.4,Mathematics,Sophie,Morier-Genoud,9,-1
977011,3.1,4,Film,Victor,Fanucchi,16,100
977845,2.1,4.2,Economics,Mike,Elsby,7,-1
978046,2.1,3.9,Geology,Youxue,Zhang,22,100
978887,2.3,3.4,Music Education,Stefano,Mengozzi,16,77.7778
979164,0,0,Psychiatry,Mohammad,Ghaziuddin,0,-1
981358,1.7,4,Spanish,Kate,Jenckes,12,100
989502,3.5,4.8,Mathematics,Karen,Smith,18,80
1001262,2.9,3.9,Spanish,Diogenes,Costa,15,100
1004807,2.8,4.8,Mathematics,Nicholas Adam,Ramsey,6,-1
1005917,4,4.4,Nursing,Judith,Wismont,9,-1
1006484,4.6,4,Mathematics,Karl,Schwede,5,100
1006667,3.1,4.8,Residential College,Laura,Thomas,14,85.7143
1007526,0,0,Communication Studies,Cheryl,Erdmann,0,-1
1009222,2.2,4.3,Organizational Studies,Stephen,Garcia,10,66.6667
1009225,3,3.3,Public Policy,Sharon,MacCini,2,-1
1009226,0,0,Public Policy,Virginia,Rezmierski,0,-1
1025461,4.6,2.1,English,Pavitra,Sundar,5,-1
1025801,0,0,Mathematics,Jared,Whitehead,0,-1
1026517,0,0,English,Lance,Norman,0,-1
1026830,2,2.6,African-American Studies,Damani,Partridge,6,-1
1027967,3.9,3.3,Psychology,Shelly,Flagel,10,-1
1028192,2.5,4.2,Not Specified,Shinobu,Kitayama,6,-1
1028640,2,2.7,African Studies,Jon,Lockard,3,-1
1030878,2.1,4.2,Mechanical Engineering,Albert,Shih,12,100
1031739,3.9,2.1,Economics,Lones,Smith,7,-1
1033681,3.5,2.5,Chemistry,Barry,Dunietz,40,-1
1034367,0,0,American Studies,Paul,Kramer,0,-1
1036585,2.8,4.4,Kinesiology,Scott,McLean,10,-1
1039391,0,0,Biology,Chris,Psujek,0,-1
1039993,2.6,3.9,Geology,John,Finarelli,11,-1
1039997,2.7,2.8,Geology,M. Clara,Castro,17,40
1040390,2.1,4.5,Aerospace Studies,Veera,Sundararaghavan,19,60
1040456,2.9,5,Accounting,Venky,Nagar,5,100
1040607,2.6,4.8,Comparative Literature,Corina,Kesler,16,100
1041319,3.1,4.8,Film,Daniel,Herbert,26,100
1042576,1.5,5,Natural Resources,Julia,Wondolleck,2,-1
1042577,3.3,3.1,Natural Resources,Tom,Princen,8,33.3333
1042578,0,0,Natural Resources,Ted,Parson,0,-1
1042580,3,1,Natural Resources,Greg,Keoleain,1,0
1042581,2.5,5,Natural Resources,Andy,Hoffman,2,-1
1043297,3,5,Social Work,Bob,Miller,1,-1
1044522,2.4,4,French,Marie,Stoll,5,-1
1044683,2.3,4,Hebrew,Ilan,Rosenberg,17,100
1044684,2.4,4.8,Hebrew,Pauli,Weizman,14,100
1046072,2.3,4.8,Information Science,Martha,Pollack,3,-1
1048868,2.6,4.9,German,Maria,Measel,17,100
1049063,3.5,3.9,Business Administration,Damian,Beil,4,50
1050435,3.2,4,Economics,David,Albouy,23,-1
1050825,1.9,4.5,Political Science,Mika,Manty,8,100
1050866,3.3,2.7,Mathematics,Thomas,Vanable,3,-1
1052091,1,4.8,Psychology,John,Hagen,2,-1
1052774,4,4.3,Information Science,Karen,Markey,2,100
1053105,3.6,1.7,Mathematics,Benjamen,Howard,13,-1
1053528,1.3,4.9,Greek,Panagiotis,Pafilis,9,-1
1053811,3.8,2.9,Mathematics,Farkhod,Eshmatov,14,100
1054375,1,4,English,Katie,Will,1,-1
1057400,3.1,4.2,English Language & Literature,Mark,Koch,9,-1
1058036,2.3,3.1,Economics,Dean,Yang,4,-1
1059690,0,0,Biomedical,Ravi,Birla,0,-1
1059963,3,4.8,Public Policy,Justin,Thomas,2,-1
1060086,3.7,4.7,Asian Studies,Youngju,Ryu,12,66.6667
1060250,2.3,4.8,English,Ruth Anna,Spooner,12,-1
1061314,2.5,4.4,English,Chris,Gerben,6,-1
1061494,2,4,Chemistry,Ayyalusamy,Ramamoorthy,10,100
1061611,0,0,English,Benjamin,Stroud,0,-1
1061840,3.7,3.7,Economics,Rudi,Bachmann,15,-1
1062249,3,2.3,Chemistry,Christopher,Mullins,3,-1
1062250,3,4.7,American Studies,Rabia,Belt,3,-1
1062414,2.6,3.8,Engineering,Kenneth,Alfano,29,45.4545
1063061,3,4.8,Mathematics,Ben,Weiss,8,-1
1063443,2,3,Psychology,Ann,Phillips,31,-1
1063636,3.2,4.5,French,Mark,Burde,17,100
1064156,2.5,5,German,Erin,Swennes,14,100
1064164,1.3,4.5,German,David M.,Choberka,3,-1
1064338,3,3.3,Economics,Jing,Zhang,2,-1
1064632,4,5,Business,Dana,Muir,1,100
1064635,0,0,Business,Francisco,Palomino,0,-1
1064958,3.6,3.6,Social Work,Sally,Schmall,9,-1
1065604,1.8,3.8,Not Specified,Jindrich,Toman,19,0
1065721,3.6,2.8,Biology,Naomi,Nagaya,12,-1
1066158,2.9,4,Russian,Sofya,Khagi,12,66.6667
1066159,3.5,4.9,French,Sharon,Marquart,4,-1
1066711,3,2.4,Electrical Engineering,L. Jay,Guo,14,-1
1067443,2.9,2.6,Physics,Len,Sander,7,-1
1067518,1.8,4.3,English Language & Literature,Tina,Hetzel,18,100
1067801,4,3,Business,Mario,MacIs,3,-1
1067850,3.9,2.4,Computer Science,Julia,Lipman,7,-1
1068029,2.9,3.3,Residential College,Angela,Dillard,9,100
1068949,2.4,4.9,English,Caroline,Miller,9,-1
1069476,3.6,4,Sociology,Greta,Krippner,14,100
1069874,4,2.2,Engineering,Peter,Nagourney,9,-1
1070294,3.3,3.5,Astronomy,Oleg,Gnedin,28,75
1071161,0,0,Spanish,Miriam,Pizarro,0,-1
1071391,3.3,3.4,Psychology,Jacinta,Beehner,20,41.6667
1071731,2,2.3,English,Efrat,Bloom,2,-1
1072409,4.8,3.8,Spanish,Marisa,Filgueras-Gomez,5,-1
1072472,0,0,Physiology,Fernando,Rodriguez,0,-1
1073696,3.3,4,Judaic Studies,Todd,Endelman,6,-1
1074136,3.6,3.3,Spanish,Maria,Morillo,20,-1
1075534,3,4.5,Biochemistry,Anne,Vojtek,8,100
1075536,3.3,3.9,Biochemistry,Matthew,Young,3,100
1075546,2.8,4,Literature,Seth,Howes,4,-1
1076235,2.5,4.2,English,Alana,Deriggi,8,-1
1076562,4,3,Classics,Kweku,Garbrah,2,-1
1076806,3.1,3.4,History,Rachel,Neis,12,100
1077592,3.3,5,Physics,Aaron,Leanhardt,10,100
1077785,3.5,3.3,Psychology,Scott,McCann,4,100
1082730,3.6,2.6,Mathematics,Lina,Lee,21,-1
1083439,2.6,3.8,Residential College,Kate,Mendeloff,13,66.6667
1083884,2.2,4.8,Biomedical,Phil,Hanna,5,100
1084056,3.4,4.1,Chemistry,Kevin,Kubarych,15,60
1084500,2.2,4.2,Classics,Nicola,Terrenato,16,100
1085191,2.8,4.4,Nuclear Engineering,David,Wehe,5,100
1086595,3.1,2,History,Diane,Hughes,15,-1
1087417,4.2,2.5,Biochemistry,Katrin,Karbstein,5,-1
1087595,2,4,Music,Naomi,Andre,13,50
1088205,4,3.3,Computer Engineering,Seth,Pettie,25,45.4545
1088380,1.6,3.2,Sociology,Jennifer,Barber,5,33.3333
1088705,4.4,3.4,Ecology & Evolutionary Biology,Christopher,Dick,5,66.6667
1088937,5,1,Political Science,Kent,Jennings,4,-1
1089365,3.4,4.4,English,D'Anne,Witkowski,14,-1
